gameID,orig_gameID,repetition,acc_norm,rt_norm,bis,bis_baseline,version,trialNum,bis_relative,repetition_1
0073-ccc59450-db04-425b-97de-165879981385,6378-75ca9ee2-ed38-4434-b0bc-00c039f29b57,5,0.8680260551145138,0.4278157236486279,0.4402103314658859,0.5221448897999936,scrambled40,28,-0.08193455833410773,6
0073-ccc59450-db04-425b-97de-165879981385,6378-75ca9ee2-ed38-4434-b0bc-00c039f29b57,5,-1.1160334994329462,3.292267381935734,-4.40830088136868,0.5221448897999936,scrambled40,29,-4.9304457711686736,6
0073-ccc59450-db04-425b-97de-165879981385,6378-75ca9ee2-ed38-4434-b0bc-00c039f29b57,5,0.8680260551145138,0.1432986382137726,0.7247274169007412,0.5221448897999936,scrambled40,31,0.20258252710074753,6
0073-ccc59450-db04-425b-97de-165879981385,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,6,0.8680260551145138,-1.3725525343287892,2.2405785894433032,0.5221448897999936,scrambled40,32,1.7184336996433096,7
0073-ccc59450-db04-425b-97de-165879981385,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,6,0.8680260551145138,-0.36837758646791124,1.236403641582425,0.5221448897999936,scrambled40,33,0.7142587517824315,7
0073-ccc59450-db04-425b-97de-165879981385,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,6,0.8680260551145138,-1.1417996772358014,2.0098257323503153,0.5221448897999936,scrambled40,34,1.4876808425503216,7
0073-ccc59450-db04-425b-97de-165879981385,5598-e6b25d85-7c51-49f0-9529-c4c42d15b233,6,0.8680260551145138,0.6246571124822923,0.24336894263222153,0.5221448897999936,scrambled40,35,-0.2787759471677721,7
0073-ccc59450-db04-425b-97de-165879981385,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,7,0.8680260551145138,0.8781118622322394,-0.010085807117725554,0.5221448897999936,scrambled40,37,-0.5322306969177192,8
0073-ccc59450-db04-425b-97de-165879981385,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,7,0.8680260551145138,1.1292482672498834,-0.26122221213536956,0.5221448897999936,scrambled40,41,-0.7833671019353632,8
0073-ccc59450-db04-425b-97de-165879981385,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,7,-1.1160334994329462,-0.2558688751350957,-0.8601646242978505,0.5221448897999936,scrambled40,42,-1.382309514097844,8
0073-ccc59450-db04-425b-97de-165879981385,0786-9d8492b6-e57d-4cb6-a44e-a79bccb681f4,7,0.8680260551145138,-1.108260113132275,1.9762861682467887,0.5221448897999936,scrambled40,43,1.454141278446795,8
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,0,0.37201079743186033,2.2079281618568944,-1.8359173644250342,-0.7466895498503847,yoked,0,-1.0892278145746495,1
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,0,0.37201079743186033,0.7495153685552693,-0.377504571123409,-0.7466895498503847,yoked,4,0.3691849787269757,1
0136-f430177f-07bf-4f35-917d-771a577401d9,0724-1a59371c-6fe6-4d6d-a987-db533e75a5e5,0,-2.6040755820230226,-0.38212861097538936,-2.2219469710476334,-0.7466895498503847,yoked,5,-1.4752574211972487,1
