,trialNum,numStrokes,repetition,gameID,condition,target,generalization,outcome,bis_score
633,4,1.7660158213300692,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_05,within,0.0,-1.7660158213300692
634,6,1.7660158213300692,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_01,within,0.0,-1.7660158213300692
635,8,1.429631855362437,0,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_06,within,0.0,-1.429631855362437
636,33,0.7568639234271725,7,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_01,within,-1.1123993563102992,-1.8692632797374715
637,34,0.08409599149190805,7,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_05,within,0.0,-0.08409599149190805
638,35,0.08409599149190805,7,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_04,within,-1.1123993563102992,-1.1964953478022071
639,39,0.7568639234271725,7,3546-9d7a95c2-b4c6-426d-935b-6da59496af1d,control,dining_06,within,-1.1123993563102992,-1.8692632797374715
640,1,0.728670369282107,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,-0.728670369282107
641,2,2.053525586158665,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-2.053525586158665
642,6,-0.5961848475944509,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,0.5961848475944509
643,8,-1.4794216588454896,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,1.4794216588454896
644,9,-0.1545664419689316,1,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,0.1545664419689316
645,10,1.6119071805331457,1,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-1.6119071805331457
646,11,-1.4794216588454896,1,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,1.4794216588454896
647,12,-1.4794216588454896,1,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,1.4794216588454896
648,13,-1.4794216588454896,2,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,1.4794216588454896
649,14,-0.5961848475944509,2,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,0.5961848475944509
650,15,0.2870519636565877,2,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,-0.2870519636565877
651,16,1.6119071805331457,2,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-1.6119071805331457
652,17,-0.5961848475944509,3,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,0.5961848475944509
653,18,-0.5961848475944509,3,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,0.5961848475944509
654,19,0.728670369282107,3,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-0.728670369282107
655,20,0.2870519636565877,3,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,-0.2870519636565877
656,21,-0.5961848475944509,4,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,0.5961848475944509
657,22,-1.0378032532199704,4,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,1.0378032532199704
658,23,0.2870519636565877,4,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,-0.2870519636565877
659,24,0.728670369282107,4,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-0.728670369282107
660,25,0.2870519636565877,5,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,-0.2870519636565877
661,26,1.1702887749076263,5,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-1.1702887749076263
662,27,0.2870519636565877,5,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,-0.2870519636565877
663,28,-0.5961848475944509,5,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,0.5961848475944509
664,29,0.728670369282107,6,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-0.728670369282107
665,30,-0.5961848475944509,6,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,0.5961848475944509
666,31,-1.0378032532199704,6,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,1.0378032532199704
667,32,0.2870519636565877,6,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,-1.066382335949456,-1.3534342996060436
668,34,-1.0378032532199704,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_05,within,0.0,1.0378032532199704
669,35,-0.5961848475944509,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_04,within,0.0,0.5961848475944509
670,36,-0.1545664419689316,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_03,within,0.0,0.1545664419689316
671,40,0.728670369282107,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,repeated,dining_00,within,0.0,-0.728670369282107
672,3,1.1702887749076263,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_02,within,0.0,-1.1702887749076263
673,4,2.053525586158665,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_01,within,-1.066382335949456,-3.119907922108121
674,5,1.6119071805331457,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_07,within,0.0,-1.6119071805331457
675,7,-0.1545664419689316,0,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_06,within,0.0,0.1545664419689316
676,33,-0.5961848475944509,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_06,within,0.0,0.5961848475944509
677,37,0.2870519636565877,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_02,within,-1.066382335949456,-1.3534342996060436
678,38,-1.4794216588454896,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_07,within,0.0,1.4794216588454896
679,39,-0.5961848475944509,7,4516-5b316bf5-da1c-42cb-a9c1-0814d2b18f27,control,dining_01,within,0.0,0.5961848475944509
680,4,0.0437604285322211,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.0437604285322211
681,6,0.7439272850477587,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,-1.1649387422147177,-1.9088660272624765
682,7,0.3938438567899899,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,0.0,-0.3938438567899899
683,8,-1.0064898562410853,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.0064898562410853
684,9,0.3938438567899899,1,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,0.0,-0.3938438567899899
685,10,0.3938438567899899,1,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,-1.1649387422147177,-1.5587825990047075
686,11,-0.3063229997255477,1,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,0.3063229997255477
687,12,-1.0064898562410853,1,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.0064898562410853
688,13,-1.356573284498854,2,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
689,14,0.0437604285322211,2,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.0437604285322211
690,15,-0.6564064279833165,2,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,-1.1649387422147177,-0.5085323142314012
691,16,0.3938438567899899,2,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,0.0,-0.3938438567899899
692,17,-0.6564064279833165,3,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,-1.1649387422147177,-0.5085323142314012
693,18,0.3938438567899899,3,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.3938438567899899
694,19,-1.356573284498854,3,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
695,20,-0.3063229997255477,3,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,-1.1649387422147177,-0.85861574248917
696,21,0.7439272850477587,4,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.7439272850477587
697,22,0.7439272850477587,4,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,0.0,-0.7439272850477587
698,23,-1.356573284498854,4,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
699,24,0.7439272850477587,4,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,0.0,-0.7439272850477587
700,25,0.7439272850477587,5,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,0.0,-0.7439272850477587
701,26,-1.356573284498854,5,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
702,27,0.7439272850477587,5,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.7439272850477587
703,28,0.7439272850477587,5,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,0.0,-0.7439272850477587
704,29,-1.356573284498854,6,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
705,30,-0.6564064279833165,6,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,-1.1649387422147177,-0.5085323142314012
706,31,1.4440941415632962,6,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,0.0,-1.4440941415632962
707,32,0.7439272850477587,6,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,0.0,-0.7439272850477587
708,36,-0.6564064279833165,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_06,within,-1.1649387422147177,-0.5085323142314012
709,37,-1.356573284498854,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_07,within,0.0,1.356573284498854
710,38,-1.0064898562410853,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_04,within,-1.1649387422147177,-0.15844888597363238
711,39,0.7439272850477587,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,repeated,dining_01,within,-1.1649387422147177,-1.9088660272624765
712,1,3.544594711109909,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_03,within,0.0,-3.544594711109909
713,2,0.3938438567899899,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_05,within,0.0,-0.3938438567899899
714,3,1.0940107133055275,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_00,within,0.0,-1.0940107133055275
715,5,-0.3063229997255477,0,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_02,within,0.0,0.3063229997255477
716,33,0.7439272850477587,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_05,within,0.0,-0.7439272850477587
717,34,0.3938438567899899,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_00,within,0.0,-0.3938438567899899
718,35,-1.0064898562410853,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_03,within,0.0,1.0064898562410853
719,40,-0.6564064279833165,7,1781-59e66c90-3a35-4e43-aea6-6f8860c3a543,control,dining_02,within,0.0,0.6564064279833165
720,2,1.8411107111795915,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,-1.8411107111795915
721,3,2.168419282055963,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,-1.066382335949456,-3.2348016180054193
722,5,-1.4319749975841267,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
723,7,0.859184998550476,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,-0.859184998550476
724,9,1.186493569426848,1,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-1.186493569426848
725,10,-1.4319749975841267,1,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
726,11,-0.45004928495501123,1,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,-1.066382335949456,-0.6163330509944447
727,12,-0.12274071407863943,1,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,0.12274071407863943
728,13,0.5318764276741041,2,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-0.5318764276741041
729,14,-0.12274071407863943,2,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,0.12274071407863943
730,15,-1.4319749975841267,2,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
731,16,0.859184998550476,2,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,-0.859184998550476
732,17,0.20456785679773237,3,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-0.20456785679773237
733,18,-0.45004928495501123,3,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,0.45004928495501123
734,19,-1.4319749975841267,3,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
735,20,-0.12274071407863943,3,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,0.12274071407863943
736,21,-0.12274071407863943,4,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,0.12274071407863943
737,22,1.5138021403032196,4,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,-1.066382335949456,-2.5801844762526756
738,23,-1.4319749975841267,4,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
739,24,-0.12274071407863943,4,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,0.12274071407863943
740,25,1.186493569426848,5,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-1.186493569426848
741,26,0.20456785679773237,5,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,-0.20456785679773237
742,27,-1.4319749975841267,5,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
743,28,0.20456785679773237,5,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,-0.20456785679773237
744,29,0.5318764276741041,6,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-0.5318764276741041
745,30,-1.4319749975841267,6,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
746,31,0.20456785679773237,6,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,-0.20456785679773237
747,32,-0.12274071407863943,6,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,0.12274071407863943
748,33,-0.12274071407863943,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_01,within,0.0,0.12274071407863943
749,34,-1.4319749975841267,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_07,within,0.0,1.4319749975841267
750,38,0.5318764276741041,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_04,within,0.0,-0.5318764276741041
751,40,1.8411107111795915,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,repeated,dining_00,within,0.0,-1.8411107111795915
752,1,0.20456785679773237,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_02,within,0.0,-0.20456785679773237
753,4,0.859184998550476,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_05,within,0.0,-0.859184998550476
754,6,-1.1046664267077548,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_03,within,0.0,1.1046664267077548
755,8,0.20456785679773237,0,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_06,within,0.0,-0.20456785679773237
756,35,-0.7773578558313831,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_02,within,0.0,0.7773578558313831
757,36,0.859184998550476,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_06,within,0.0,-0.859184998550476
758,37,-0.12274071407863943,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_05,within,0.0,0.12274071407863943
759,39,-0.7773578558313831,7,7421-9f538991-c10f-44fc-9dd1-e9b377065ad8,control,dining_03,within,0.0,0.7773578558313831
760,1,-0.20280805062535773,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,0.20280805062535773
761,3,0.81123220250143,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.81123220250143
762,4,0.3042120759380362,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,-1.0964048893736862,-1.4006169653117224
763,7,-0.20280805062535773,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.20280805062535773
764,9,0.3042120759380362,1,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,-1.0964048893736862,-1.4006169653117224
765,10,-0.20280805062535773,1,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.20280805062535773
766,11,0.3042120759380362,1,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.3042120759380362
767,12,-1.2168483037521456,1,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,1.2168483037521456
768,13,-0.20280805062535773,2,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.20280805062535773
769,14,0.81123220250143,2,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.81123220250143
770,15,0.81123220250143,2,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,-0.81123220250143
771,16,1.318252329064824,2,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,-1.0964048893736862,-2.41465721843851
772,17,-1.7238684303155394,3,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,0.0,1.7238684303155394
773,18,0.3042120759380362,3,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.3042120759380362
774,19,-0.7098281771887516,3,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,0.7098281771887516
775,20,-0.7098281771887516,3,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.7098281771887516
776,21,-0.7098281771887516,4,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,0.7098281771887516
777,22,0.81123220250143,4,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,-0.81123220250143
778,23,-0.7098281771887516,4,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,-1.0964048893736862,-0.3865767121849346
779,24,-0.20280805062535773,4,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,0.20280805062535773
780,25,-0.20280805062535773,5,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,0.0,0.20280805062535773
781,26,2.3322925821916116,5,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,-2.3322925821916116
782,27,0.81123220250143,5,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.81123220250143
783,28,-0.7098281771887516,5,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.7098281771887516
784,29,-2.2308885568789334,6,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,0.0,2.2308885568789334
785,30,1.8252724556282178,6,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-1.8252724556282178
786,31,-0.20280805062535773,6,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.20280805062535773
787,32,-0.7098281771887516,6,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,0.7098281771887516
788,36,0.3042120759380362,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_01,within,-1.0964048893736862,-1.4006169653117224
789,37,0.81123220250143,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_04,within,0.0,-0.81123220250143
790,38,0.3042120759380362,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_05,within,0.0,-0.3042120759380362
791,39,-0.20280805062535773,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,repeated,dining_00,within,0.0,0.20280805062535773
792,2,-2.2308885568789334,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_06,within,0.0,2.2308885568789334
793,5,0.81123220250143,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_02,within,0.0,-0.81123220250143
794,6,-0.20280805062535773,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_03,within,0.0,0.20280805062535773
795,8,-1.2168483037521456,0,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_07,within,0.0,1.2168483037521456
796,33,1.318252329064824,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_07,within,0.0,-1.318252329064824
797,34,1.318252329064824,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_02,within,0.0,-1.318252329064824
798,35,-1.2168483037521456,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_03,within,0.0,1.2168483037521456
799,40,0.3042120759380362,7,5408-c0bdf20b-7f65-49fb-aea3-0dd72e154ebd,control,dining_06,within,0.0,-0.3042120759380362
800,3,0.7028836823750539,0,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_00,within,0.0,-0.7028836823750539
801,4,0.7028836823750539,0,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_07,within,0.0,-0.7028836823750539
802,6,-1.57673907127377,0,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_06,within,0.0,1.57673907127377
803,7,0.7028836823750539,0,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_04,within,0.0,-0.7028836823750539
804,9,2.602569310415741,1,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_07,within,0.0,-2.602569310415741
805,10,1.4627579335913288,1,5214-62825001-ac78-4b1f-b173-c837134e533b,repeated,dining_04,within,0.0,-1.4627579335913288
